type,area,neighborhood,latitude,longitude,age,floor,bedrooms,price,sqmprice,zone,street,elevator,parking,storage,yard,balcony,reconstructed
0,149.0,1,36.3737765,59.47582,0.0,1.0,3.0,5230000000,35100671.0,12.0,29,1,1,1,0,0,0
0,134.0,1,36.3737765,59.47582,0.0,2.0,2.0,5026000000,37507462.0,12.0,29,1,1,1,0,0,0
0,340.0,11,36.31803637201696,59.55147485505697,0.0,1.0,4.0,44000000000,129411764.0,1.0,116,1,1,1,0,0,0
0,165.0,17,36.31978,59.49477,0.0,5.0,3.0,9300000000,56363636.0,9.0,232,1,1,1,0,0,0
0,140.0,17,36.31978,59.49477,12.0,3.0,3.0,6350000000,45357142.0,9.0,232,1,1,1,0,0,0
0,155.0,3,36.36002,59.5174,6.0,1.0,3.0,4650000000,30000000.0,10.0,178,1,1,1,0,0,0
0,149.0,5,36.33234062414125,59.48554209952649,2.0,6.0,3.0,6499000000,43617449.0,9.0,150,1,1,1,0,0,0
1,250.0,17,36.310604816622615,59.50447669120178,17.0,0.0,4.0,16000000000,64000000.0,9.0,229,0,1,1,0,1,0
1,280.0,21,36.30314,59.6338,10.0,0.0,2.0,3950000000,14107142.0,3.0,103,0,1,1,1,1,0
1,148.0,20,36.34125,59.57177,5.0,0.0,1.0,4800000000,32432432.0,2.0,262,0,1,1,1,1,1
0,93.0,21,36.330746,59.676537,0.0,0.0,2.0,930000000,10000000.0,3.0,152,0,1,1,1,0,0
0,118.0,1,36.3737765,59.47582,6.0,1.0,2.0,3170000000,26864406.0,12.0,29,1,1,1,0,0,0
0,103.0,0,36.336976632173,59.518990516663,14.0,3.0,3.0,3400000000,33009708.0,11.0,168,0,1,1,0,0,1
0,140.0,9,36.29603,59.6437,0.0,6.0,3.0,3920000000,28000000.0,4.0,196,1,1,1,0,0,0
1,160.0,21,36.31508,59.6328,30.0,0.0,2.0,9500000000,59375000.0,3.0,263,0,0,1,0,1,0
0,160.0,1,36.3737765,59.47582,0.0,3.0,3.0,5550000000,34687500.0,12.0,29,1,1,1,0,0,0
0,114.0,3,36.351906,59.49477,17.0,1.0,2.0,3200000000,28070175.0,10.0,178,1,1,1,0,0,1
0,100.0,6,36.30688223397986,59.58706944975693,0.0,2.0,2.0,5300000000,53000000.0,1.0,183,0,0,0,0,0,0
0,150.0,16,36.32581,59.58692,0.0,4.0,3.0,3800000000,25333333.0,2.0,204,1,1,1,0,0,0
0,164.0,1,36.363882013088016,59.48258239019975,1.0,5.0,3.0,6200000000,37804878.0,12.0,102,0,0,0,0,0,0
0,75.0,1,36.3737765,59.47582,7.0,4.0,2.0,2500000000,33333333.0,12.0,29,1,1,1,0,0,1
0,177.0,11,36.31803637201696,59.55147485505697,0.0,4.0,3.0,17700000000,100000000.0,1.0,116,1,1,1,0,0,0
1,250.0,0,36.32754,59.52752,14.0,0.0,5.0,43000000000,172000000.0,11.0,7,0,1,1,0,1,0
0,80.0,17,36.310604816622615,59.50447669120178,19.0,2.0,2.0,3950000000,49375000.0,9.0,229,0,1,0,0,0,1
0,95.0,16,36.32322,59.60662,10.0,1.0,2.0,2200000000,23157894.0,2.0,235,0,0,0,0,0,0
0,820.0,17,36.31978,59.49477,0.0,5.0,3.0,43000000000,52439024.0,9.0,232,1,1,1,0,0,0
0,65.0,17,36.310062,59.480244,3.0,3.0,1.0,1200000000,18461538.0,9.0,232,0,0,1,0,0,0
1,562.0,7,36.30176,59.58274,30.0,0.0,5.0,28500000000,50711743.0,1.0,123,0,1,1,1,1,1
0,124.0,1,36.3737765,59.47582,1.0,1.0,2.0,3850000000,31048387.0,12.0,29,1,1,1,0,0,0
0,94.0,3,36.36002,59.5174,0.0,6.0,2.0,3400000000,36170212.0,10.0,178,1,1,1,0,0,0
0,156.0,0,36.3225329749874,59.53249275796875,5.0,1.0,3.0,6400000000,41025641.0,11.0,32,0,0,0,0,0,0
0,178.0,0,36.32754,59.52752,0.0,5.0,3.0,7600000000,42696629.0,11.0,7,1,1,1,0,0,1
0,81.0,1,36.37720011245276,59.48137210151671,5.0,1.0,2.0,2500000000,30864197.0,12.0,117,0,0,0,0,0,0
0,89.0,1,36.3737765,59.47582,9.0,2.0,2.0,2690000000,30224719.0,12.0,29,1,1,1,0,0,0
0,90.0,18,36.27278,59.60273,0.0,2.0,2.0,3600000000,40000000.0,8.0,31,1,1,1,0,0,0
0,183.0,1,36.3737765,59.47582,1.0,0.0,3.0,5080000000,27759562.0,12.0,29,1,1,1,1,0,0
0,135.0,11,36.31803637201696,59.55147485505697,6.0,4.0,2.0,9500000000,70370370.0,1.0,116,1,1,1,0,0,0
0,130.0,1,36.3737765,59.47582,0.0,2.0,3.0,3460000000,26615384.0,12.0,29,1,1,1,0,0,0
0,100.0,13,36.29532,59.623173,22.0,3.0,5.0,8500000000,85000000.0,2.0,2,0,1,1,0,0,0
0,108.0,5,36.33290257322176,59.46998618148838,9.0,3.0,2.0,3750000000,34722222.0,9.0,27,1,1,1,0,0,0
0,145.0,0,36.33370200045877,59.52084863608757,1.0,6.0,3.0,6800000000,46896551.0,11.0,125,0,0,0,0,0,0
0,200.0,13,36.30128,59.61465,5.0,-1.0,3.0,5200000000,26000000.0,2.0,228,0,0,0,0,0,0
0,155.0,2,36.33183891914909,59.50350991234309,0.0,4.0,3.0,6200000000,40000000.0,11.0,91,1,1,1,0,0,0
0,80.0,16,36.32828,59.60961,15.0,2.0,2.0,1620000000,20250000.0,2.0,129,0,1,1,0,0,0
0,105.0,1,36.3737765,59.47582,6.0,1.0,2.0,3420000000,32571428.0,12.0,29,1,1,1,0,0,1
0,170.0,1,36.3737765,59.47582,1.0,2.0,3.0,5100000000,30000000.0,12.0,29,1,1,1,0,0,0
0,100.0,10,36.263208887991,59.551581872108,7.0,3.0,2.0,8500000000,85000000.0,9.0,22,1,1,1,0,0,1
0,155.0,0,36.32754,59.52752,0.0,4.0,3.0,8990000000,58000000.0,11.0,7,1,1,1,0,0,0
0,85.0,1,36.3737765,59.47582,7.0,2.0,2.0,2850000000,33529411.0,12.0,29,1,1,1,0,0,1
0,85.0,3,36.36002,59.5174,1.0,3.0,2.0,2870000000,33764705.0,10.0,178,1,1,1,0,0,0
0,160.0,5,36.332264,59.46515,0.0,1.0,3.0,6500000000,40625000.0,9.0,27,1,1,1,0,0,0
0,510.0,5,36.32676539888356,59.46392572398653,0.0,6.0,5.0,31000000000,60784313.0,9.0,44,1,1,1,0,0,0
0,145.0,11,36.31803637201696,59.55147485505697,11.0,2.0,2.0,9000000000,62068965.0,1.0,116,1,1,1,0,0,0
0,112.0,1,36.374233,59.47093,1.0,3.0,2.0,4700000000,41964285.0,12.0,29,1,1,1,0,0,0
0,140.0,5,36.33234062414125,59.48554209952649,8.0,3.0,3.0,6400000000,45714285.0,9.0,150,1,1,1,0,0,1
0,127.0,20,36.33894,59.584724,11.0,3.0,2.0,2200000000,17322834.0,2.0,88,0,0,0,0,0,0
0,85.0,12,36.25141,59.591503,0.0,4.0,2.0,2040000000,24000000.0,7.0,40,1,1,1,0,0,0
0,93.0,1,36.3737765,59.47582,4.0,4.0,2.0,2650000000,28494623.0,12.0,29,1,1,1,0,0,0
0,170.0,0,36.32754,59.52752,0.0,1.0,3.0,12200000000,71764705.0,11.0,7,1,1,1,0,0,0
0,110.0,8,36.2910848,59.5651861,2.0,2.0,2.0,5000000000,45454545.0,1.0,106,1,1,1,0,0,0
0,135.0,9,36.29977,59.63709,0.0,1.0,3.0,3375000000,25000000.0,4.0,159,1,1,1,0,0,0
0,105.0,3,36.36002,59.5174,5.0,3.0,2.0,3350000000,31904761.0,10.0,178,1,1,1,0,0,1
0,150.0,14,36.33588,59.55771,0.0,7.0,2.0,4050000000,27000000.0,2.0,68,1,1,1,0,0,0
0,86.0,1,36.3737765,59.47582,11.0,3.0,2.0,2290000000,26627906.0,12.0,29,0,1,0,0,0,0
0,110.0,5,36.32676539888356,59.46392572398653,10.0,4.0,2.0,3750000000,34090909.0,9.0,44,1,1,1,0,0,0
0,135.0,5,36.33234062414125,59.48554209952649,7.0,4.0,2.0,5100000000,37777777.0,9.0,150,1,1,1,0,0,1
0,85.0,5,36.33290257322176,59.46998618148838,14.0,2.0,2.0,3100000000,36470588.0,9.0,27,0,1,1,0,0,1
0,85.0,8,36.29935,59.56544,17.0,2.0,2.0,3510000000,41294117.0,1.0,20,0,1,1,0,0,0
0,60.0,3,36.36002,59.5174,26.0,1.0,2.0,1630000000,27166666.0,10.0,178,0,1,0,0,0,1
0,78.0,1,36.3737765,59.47582,8.0,4.0,2.0,2200000000,28205128.0,12.0,29,1,1,1,0,0,1
0,88.0,1,36.3737765,59.47582,0.0,5.0,2.0,3260000000,37045454.0,12.0,29,1,1,1,0,0,0
0,220.0,1,36.3737765,59.47582,2.0,4.0,4.0,6900000000,31363636.0,12.0,29,1,1,1,0,0,0
1,1800.0,0,36.32754,59.52752,26.0,0.0,5.0,290000000000,161111111.0,11.0,7,0,1,0,0,1,1
1,2000.0,9,36.29929,59.65132,2.0,0.0,2.0,5500000000,2750000.0,4.0,207,0,1,1,0,1,1
0,180.0,11,36.30755,59.55221,2.0,4.0,3.0,16000000000,88888888.0,1.0,197,1,1,1,0,0,0
0,70.0,16,36.31845,59.58768,2.0,3.0,1.0,1370000000,19571428.0,2.0,18,0,0,0,0,0,0
0,112.0,1,36.371185,59.48387,2.0,3.0,2.0,3900000000,34821428.0,12.0,29,1,1,1,0,0,0
0,125.0,1,36.3737765,59.47582,0.0,4.0,3.0,3750000000,30000000.0,12.0,29,1,1,1,0,0,0
0,180.0,1,36.3737765,59.47582,1.0,1.0,3.0,6200000000,34444444.0,12.0,29,1,1,1,1,0,0
0,75.0,20,36.23914,59.595352,3.0,1.0,2.0,1100000000,14666666.0,2.0,237,0,0,1,0,0,0
0,60.0,5,36.317234,59.47619,17.0,3.0,1.0,2000000000,33333333.0,9.0,150,0,0,0,0,0,0
0,130.0,16,36.31631,59.60839,4.0,4.0,3.0,3150000000,24230769.0,2.0,192,1,1,1,0,0,0
0,168.0,0,36.32754,59.52752,0.0,2.0,3.0,8500000000,50595238.0,11.0,7,1,1,1,0,0,0
0,135.0,3,36.36002,59.5174,14.0,0.0,2.0,2900000000,21481481.0,10.0,178,0,1,1,1,0,1
0,155.0,17,36.31978,59.49477,3.0,4.0,3.0,6300000000,40645161.0,9.0,232,1,1,1,0,0,0
0,155.0,1,36.251365290632926,59.71250272350738,0.0,4.0,3.0,6000000000,38709677.0,12.0,200,0,0,0,0,0,0
0,180.0,11,36.31803637201696,59.55147485505697,0.0,3.0,3.0,15800000000,87777777.0,1.0,116,1,1,1,0,0,0
0,173.0,5,36.32676539888356,59.46392572398653,0.0,2.0,3.0,7850000000,45375722.0,9.0,44,1,1,1,0,0,0
0,98.0,1,36.3737765,59.47582,1.0,1.0,2.0,2900000000,29591836.0,12.0,29,1,1,1,0,0,0
0,200.0,8,36.2910848,59.5651861,0.0,4.0,4.0,8300000000,41500000.0,1.0,106,1,1,1,0,0,0
0,75.0,3,36.36002,59.5174,5.0,4.0,2.0,2600000000,34666666.0,10.0,178,1,1,1,0,0,0
1,50.0,21,36.30314,59.6338,0.0,0.0,1.0,530000000,10600000.0,3.0,103,0,1,1,0,1,0
0,198.0,1,36.38066723684211,59.484675580725245,0.0,4.0,3.0,6138000000,31000000.0,12.0,35,1,1,1,0,0,0
1,260.0,21,36.30104,59.63633,30.0,0.0,5.0,11700000000,45000000.0,3.0,151,0,1,1,1,1,1
0,75.0,15,36.27072,59.63504,11.0,2.0,1.0,1850000000,24666666.0,6.0,190,0,1,1,0,0,0
1,250.0,5,36.32676539888356,59.46392572398653,17.0,0.0,2.0,18500000000,74000000.0,9.0,44,0,1,1,0,1,1
1,350.0,5,36.32676539888356,59.46392572398653,17.0,0.0,5.0,20000000000,57142857.0,9.0,44,0,1,1,0,1,0
0,164.0,2,36.33183891914909,59.50350991234309,0.0,6.0,3.0,6550000000,39939024.0,11.0,91,1,1,1,0,0,0
1,150.0,15,36.270084,59.64451,30.0,0.0,2.0,6200000000,41333333.0,6.0,252,0,1,1,0,1,0
0,70.0,16,36.31670847987545,59.59026538643982,12.0,0.0,2.0,1600000000,22857142.0,2.0,77,0,0,0,0,0,0
0,117.0,20,36.34125,59.57177,7.0,4.0,2.0,3800000000,32478632.0,2.0,262,1,1,1,0,0,0
0,110.0,3,36.36002,59.5174,0.0,3.0,2.0,3960000000,36000000.0,10.0,178,1,1,1,0,0,0
0,100.0,1,36.3737765,59.47582,2.0,2.0,2.0,3150000000,31500000.0,12.0,29,1,1,1,0,0,1
0,130.0,1,36.3737765,59.47582,0.0,1.0,3.0,4160000000,32000000.0,12.0,29,1,1,1,0,0,0
0,150.0,17,36.31978,59.49477,0.0,0.0,3.0,7500000000,50000000.0,9.0,232,0,0,0,0,0,0
0,75.0,14,36.32886,59.55662,12.0,1.0,2.0,3500000000,46666666.0,2.0,166,0,1,1,0,0,1
0,250.0,18,36.27278,59.60273,17.0,3.0,5.0,25000000000,100000000.0,8.0,31,0,1,1,0,0,0
0,100.0,9,36.29603,59.6437,0.0,1.0,2.0,400000000,4000000.0,4.0,196,0,0,1,0,0,1
0,150.0,0,36.32754,59.52752,13.0,1.0,3.0,7050000000,47000000.0,11.0,7,1,1,1,0,0,0
1,200.0,10,36.296769661916,59.519465267658,25.0,0.0,4.0,11000000000,55000000.0,9.0,118,0,1,1,0,1,1
0,200.0,2,36.339573,59.46918,0.0,1.0,3.0,10000000000,50000000.0,11.0,162,1,1,1,0,0,0
0,70.0,17,36.31392,59.512196,16.0,0.0,1.0,2800000000,40000000.0,9.0,257,0,0,1,1,0,0
0,87.0,14,36.32767,59.54838,16.0,2.0,2.0,4000000000,45977011.0,2.0,166,1,1,1,0,0,0
0,95.0,5,36.33234062414125,59.48554209952649,13.0,1.0,2.0,3750000000,39473684.0,9.0,150,0,1,1,0,0,1
0,102.0,1,36.3737765,59.47582,0.0,2.0,2.0,3720000000,36470588.0,12.0,29,1,1,1,0,0,0
0,140.0,20,36.34125,59.57177,2.0,1.0,3.0,3600000000,25714285.0,2.0,262,1,1,1,0,0,0
0,160.0,17,36.31978,59.49477,0.0,6.0,3.0,10000000000,62500000.0,9.0,232,1,1,1,0,0,0
0,43.0,14,36.33588,59.55771,1.0,0.0,2.0,1100000000,25581395.0,2.0,68,0,0,0,0,0,0
1,200.0,8,36.2910848,59.5651861,12.0,0.0,3.0,10000000000,50000000.0,1.0,106,0,1,1,0,1,0
0,55.0,15,36.27072,59.63504,30.0,4.0,1.0,1300000000,23636363.0,6.0,190,0,1,0,0,0,0
0,167.0,16,36.324907210746,59.576685905195,30.0,1.0,3.0,5300000000,31736526.0,2.0,204,1,1,1,0,0,0
0,110.0,16,36.361008,59.566048,3.0,2.0,2.0,2000000000,18181818.0,2.0,18,1,1,0,0,0,0
0,125.0,14,36.33588,59.55771,1.0,6.0,2.0,2900000000,23200000.0,2.0,68,1,0,1,0,0,0
0,94.0,1,36.3737765,59.47582,5.0,1.0,2.0,3100000000,32978723.0,12.0,29,1,1,1,0,0,0
0,120.0,18,36.27278,59.60273,2.0,1.0,2.0,6500000000,54166666.0,8.0,31,1,1,1,0,0,0
1,190.0,3,36.36002,59.5174,11.0,0.0,3.0,9800000000,51578947.0,10.0,178,0,1,1,1,1,1
0,168.0,1,36.3737765,59.47582,0.0,1.0,3.0,7600000000,45238095.0,12.0,29,1,1,1,0,0,0
0,85.0,5,36.33234062414125,59.48554209952649,13.0,2.0,2.0,2990000000,35176470.0,9.0,150,0,1,1,0,0,1
1,186.0,9,36.29603,59.6437,1.0,0.0,5.0,20000000000,107526881.0,4.0,196,0,1,1,0,1,0
0,175.0,14,36.32767,59.54838,0.0,4.0,3.0,9350000000,53428571.0,2.0,166,1,1,1,0,0,0
0,186.0,1,36.3737765,59.47582,1.0,0.0,3.0,5300000000,28494623.0,12.0,29,1,1,1,0,0,0
0,170.0,1,36.3737765,59.47582,0.0,1.0,3.0,5500000000,32352941.0,12.0,29,1,1,1,0,0,0
0,100.0,1,36.3737765,59.47582,0.0,4.0,3.0,3600000000,36000000.0,12.0,29,1,1,1,0,0,0
0,75.0,18,36.27278,59.60273,1.0,2.0,2.0,4500000000,60000000.0,8.0,31,1,1,1,0,0,0
1,84.0,5,36.33234062414125,59.48554209952649,27.0,0.0,1.0,1950000000,23214285.0,9.0,150,0,0,1,0,1,0
0,100.0,1,36.3737765,59.47582,0.0,5.0,2.0,3650000000,36500000.0,12.0,29,1,1,1,0,0,0
1,90.0,16,36.31799,59.6073,3.0,0.0,2.0,4300000000,47777777.0,2.0,154,0,1,1,1,1,1
0,115.0,1,36.3737765,59.47582,1.0,2.0,2.0,4000000000,34782608.0,12.0,29,1,1,1,0,0,0
0,110.0,3,36.351497582636,59.492102147733,21.0,3.0,2.0,2700000000,24545454.0,10.0,178,0,1,1,0,0,0
0,80.0,8,36.28718,59.57472,17.0,1.0,2.0,4300000000,53750000.0,1.0,260,0,1,1,0,0,1
0,150.0,14,36.33588,59.55771,3.0,5.0,2.0,3750000000,25000000.0,2.0,68,1,1,1,0,0,0
0,100.0,11,36.31803637201696,59.55147485505697,22.0,2.0,2.0,5500000000,55000000.0,1.0,116,0,1,1,0,0,1
0,125.0,0,36.32754,59.52752,17.0,2.0,3.0,4200000000,33600000.0,11.0,7,0,1,1,0,0,0
0,105.0,5,36.33234062414125,59.48554209952649,6.0,6.0,3.0,4590000000,43714285.0,9.0,150,1,1,1,0,0,0
0,103.0,10,36.290985,59.526142,1.0,2.0,2.0,4320000000,41941747.0,9.0,108,1,1,1,0,0,0
1,115.0,18,36.27278,59.60273,30.0,0.0,4.0,7500000000,65217391.0,8.0,31,0,0,1,0,1,0
0,125.0,12,36.26528,59.60926,0.0,3.0,2.0,1850000000,14800000.0,7.0,259,1,1,1,1,0,0
0,160.0,17,36.31978,59.49477,7.0,2.0,3.0,8850000000,55312500.0,9.0,232,1,1,1,0,0,1
0,180.0,10,36.29103,59.53786,1.0,5.0,3.0,10440000000,58000000.0,9.0,108,1,1,1,0,0,0
0,145.0,1,36.3737765,59.47582,0.0,4.0,3.0,4400000000,30344827.0,12.0,29,1,1,1,0,0,0
0,180.0,0,36.32754,59.52752,0.0,1.0,3.0,9900000000,55000000.0,11.0,7,1,1,1,0,0,0
0,170.0,17,36.30632229765302,59.50754560098833,6.0,4.0,3.0,10000000000,58823529.0,9.0,257,1,1,1,0,0,0
0,156.0,8,36.29935,59.56544,16.0,1.0,2.0,6720000000,43076923.0,1.0,20,1,1,1,0,0,0
0,93.0,5,36.32959115411074,59.47402737727688,10.0,2.0,2.0,3500000000,37634408.0,9.0,181,1,1,1,0,0,1
0,73.0,1,36.38066723684211,59.484675580725245,9.0,2.0,2.0,2200000000,30136986.0,12.0,35,1,1,1,0,0,1
0,85.0,3,36.34947,59.47695,12.0,3.0,2.0,1300000000,15294117.0,10.0,14,0,0,0,0,0,0
1,100.0,21,36.32321,59.62739,0.0,0.0,2.0,800000000,8000000.0,3.0,152,0,1,0,1,1,0
0,103.0,9,36.29603,59.6437,8.0,2.0,2.0,2250000000,21844660.0,4.0,196,0,1,1,0,0,1
0,85.0,17,36.31978,59.49477,13.0,1.0,2.0,4200000000,49411764.0,9.0,232,0,1,1,0,0,1
0,155.0,1,36.3737765,59.47582,6.0,3.0,3.0,5115000000,33000000.0,12.0,29,1,1,1,0,0,1
0,130.0,17,36.31381112631327,59.50007725445739,6.0,6.0,3.0,4990000000,38384615.0,9.0,234,1,1,1,1,0,0
0,83.0,3,36.36002,59.5174,14.0,2.0,2.0,2350000000,28313253.0,10.0,178,0,1,1,0,0,0
0,140.0,17,36.310604816622615,59.50447669120178,0.0,4.0,3.0,6200000000,44285714.0,9.0,229,1,1,1,0,0,0
0,150.0,5,36.33234062414125,59.48554209952649,7.0,3.0,3.0,6300000000,42000000.0,9.0,150,1,1,1,0,0,0
1,250.0,17,36.310604816622615,59.50447669120178,14.0,0.0,5.0,34500000000,138000000.0,9.0,229,0,1,1,0,1,0
0,50.0,1,36.3737765,59.47582,14.0,0.0,1.0,1400000000,28000000.0,12.0,29,0,1,1,0,0,0
0,111.0,1,36.37720011245276,59.48137210151671,18.0,2.0,2.0,3090000000,27837837.0,12.0,117,0,1,1,0,0,0
0,140.0,16,36.31799,59.6073,0.0,3.0,2.0,3600000000,25714285.0,2.0,154,1,1,1,0,0,0
1,52.0,21,36.30314,59.6338,6.0,0.0,2.0,750000000,14423076.0,3.0,103,0,1,1,0,1,0
0,158.0,0,36.32754,59.52752,0.0,4.0,3.0,9164000000,58000000.0,11.0,7,1,1,1,0,0,0
0,60.0,1,36.3737765,59.47582,14.0,2.0,1.0,1550000000,25833333.0,12.0,29,0,1,1,0,0,0
0,95.0,3,36.36002,59.5174,6.0,1.0,2.0,1750000000,18421052.0,10.0,178,0,0,1,0,0,1
0,56.0,8,36.2910848,59.5651861,17.0,2.0,2.0,2240000000,40000000.0,1.0,106,0,0,0,0,0,0
0,100.0,2,36.3406336129336,59.48362143657552,18.0,2.0,2.0,3400000000,34000000.0,11.0,115,1,1,1,1,0,0
0,85.0,5,36.33290257322176,59.46998618148838,16.0,5.0,2.0,3100000000,36470588.0,9.0,27,1,1,1,0,0,1
0,180.0,0,36.32754,59.52752,0.0,5.0,3.0,12000000000,66666666.0,11.0,7,1,1,1,0,0,0
0,85.0,20,36.34125,59.57177,2.0,2.0,2.0,1730000000,20352941.0,2.0,262,0,0,1,0,0,0
0,81.0,3,36.36002,59.5174,6.0,1.0,2.0,2300000000,28395061.0,10.0,178,1,1,1,0,0,0
0,145.0,11,36.32146540533468,59.55474911769136,6.0,4.0,3.0,9800000000,67586206.0,1.0,55,1,1,1,0,0,0
0,170.0,0,36.32754,59.52752,0.0,6.0,3.0,8850000000,52058823.0,11.0,7,1,1,1,0,0,0
0,150.0,0,36.32754,59.52752,10.0,5.0,3.0,5900000000,39333333.0,11.0,7,1,1,1,0,0,1
0,75.0,17,36.31978,59.49477,18.0,3.0,2.0,3200000000,42666666.0,9.0,232,0,0,0,0,0,0
0,80.0,1,36.3737765,59.47582,0.0,3.0,2.0,2700000000,33750000.0,12.0,29,1,1,1,0,0,0
0,270.0,8,36.29935,59.56544,2.0,3.0,3.0,17800000000,65925925.0,1.0,20,1,1,1,0,0,1
0,77.0,5,36.33234062414125,59.48554209952649,13.0,2.0,2.0,3050000000,39610389.0,9.0,150,1,1,1,0,0,0
0,100.0,9,36.29603,59.6437,0.0,5.0,1.0,2050000000,20500000.0,4.0,196,1,1,1,1,0,0
0,101.0,1,36.3737765,59.47582,0.0,2.0,2.0,3400000000,33663366.0,12.0,29,1,1,1,0,0,0
0,157.0,9,36.29603,59.6437,2.0,1.0,3.0,4100000000,26114649.0,4.0,196,1,1,1,0,0,0
0,122.0,9,36.29603,59.6437,1.0,4.0,2.0,3080000000,25245901.0,4.0,196,1,1,1,0,0,0
0,80.0,1,36.3737765,59.47582,6.0,3.0,2.0,2200000000,27500000.0,12.0,29,1,1,1,0,0,0
0,170.0,17,36.30632229765302,59.50754560098833,0.0,3.0,3.0,8500000000,50000000.0,9.0,257,1,1,1,0,0,0
0,100.0,16,36.323366,59.60133,7.0,2.0,2.0,3500000000,35000000.0,2.0,182,0,0,0,0,0,0
0,165.0,0,36.32754,59.52752,1.0,2.0,3.0,8600000000,52121212.0,11.0,7,1,1,1,1,1,0
0,108.0,1,36.3737765,59.47582,4.0,4.0,2.0,3400000000,31481481.0,12.0,29,1,1,1,0,0,0
0,130.0,16,36.31631,59.60839,5.0,4.0,3.0,2900000000,22307692.0,2.0,192,1,1,1,0,0,0
0,72.0,17,36.310824904689,59.504628283795,18.0,2.0,2.0,2250000000,31250000.0,9.0,229,0,1,1,0,0,0
0,60.0,12,36.26528,59.60926,8.0,2.0,1.0,650000000,10833333.0,7.0,259,0,0,1,0,0,0
1,125.0,0,36.32855,59.51339,21.0,0.0,3.0,7900000000,63200000.0,11.0,168,0,1,1,0,1,0
0,75.0,1,36.37829,59.480648,10.0,1.0,2.0,2275000000,30333333.0,12.0,35,0,1,1,0,0,1
0,56.0,16,36.31845,59.58768,17.0,0.0,1.0,1350000000,24107142.0,2.0,18,0,0,1,0,0,1
0,100.0,1,36.3737765,59.47582,0.0,1.0,2.0,3900000000,39000000.0,12.0,29,1,1,1,0,0,0
0,125.0,17,36.310604816622615,59.50447669120178,0.0,1.0,2.0,5700000000,45600000.0,9.0,229,1,1,1,0,0,0
0,91.0,3,36.36002,59.5174,0.0,5.0,2.0,1800000000,19780219.0,10.0,178,1,0,1,0,0,1
0,110.0,5,36.33234062414125,59.48554209952649,16.0,0.0,2.0,4450000000,40454545.0,9.0,150,0,1,1,1,0,1
0,120.0,12,36.26528,59.60926,0.0,3.0,2.0,1900000000,15833333.0,7.0,259,0,0,1,0,0,0
0,82.0,16,36.33635,59.59367,8.0,2.0,2.0,3050000000,37195121.0,2.0,231,0,0,0,0,0,0
0,153.0,10,36.29674203548248,59.539349084189496,3.0,4.0,2.0,6700000000,43790849.0,9.0,109,0,0,0,0,0,0
0,145.0,17,36.310604816622615,59.50447669120178,9.0,3.0,3.0,6800000000,46896551.0,9.0,229,1,1,1,0,0,1
0,150.0,8,36.28718,59.57472,0.0,2.0,3.0,6550000000,43666666.0,1.0,260,1,1,1,0,0,0
0,85.0,9,36.30289,59.65058,4.0,1.0,2.0,2100000000,24705882.0,4.0,236,0,0,1,0,0,0
0,75.0,16,36.359756,59.561592,0.0,2.0,2.0,800000000,10666666.0,2.0,18,0,0,0,0,0,0
0,200.0,3,36.36002,59.5174,1.0,5.0,3.0,6400000000,32000000.0,10.0,178,1,1,1,0,0,0
0,85.0,17,36.31381112631327,59.50007725445739,14.0,4.0,2.0,4180000000,49176470.0,9.0,234,1,1,1,0,0,1
0,110.0,1,36.38066723684211,59.484675580725245,1.0,3.0,2.0,3300000000,30000000.0,12.0,35,1,1,1,0,0,0
0,100.0,1,36.3737765,59.47582,0.0,1.0,2.0,3200000000,32000000.0,12.0,29,1,1,1,0,0,0
0,77.0,9,36.28631,59.632507,6.0,2.0,2.0,2600000000,33766233.0,4.0,107,1,1,1,0,0,1
0,90.0,17,36.31381112631327,59.50007725445739,16.0,2.0,2.0,3600000000,40000000.0,9.0,234,0,1,1,0,0,0
0,175.0,0,36.322777,59.52863,0.0,4.0,3.0,12500000000,71428571.0,11.0,7,1,1,1,0,0,0
0,84.0,3,36.36002,59.5174,7.0,2.0,2.0,2770000000,32976190.0,10.0,178,1,1,1,0,0,0
0,160.0,18,36.28420890415972,59.60536227483564,0.0,5.0,4.0,10400000000,65000000.0,8.0,119,0,0,0,0,0,0
0,75.0,1,36.3737765,59.47582,9.0,1.0,2.0,2180000000,29066666.0,12.0,29,0,1,1,0,0,0
0,165.0,0,36.32855,59.51339,5.0,2.0,3.0,8600000000,52121212.0,11.0,168,1,1,1,0,0,0
0,98.0,1,36.3737765,59.47582,1.0,4.0,2.0,3300000000,33673469.0,12.0,29,1,1,1,0,0,0
1,65.0,16,36.31631,59.60839,7.0,0.0,2.0,2450000000,37692307.0,2.0,192,0,1,1,0,1,1
0,109.0,1,36.3737765,59.47582,4.0,4.0,2.0,3650000000,33486238.0,12.0,29,1,1,1,0,0,0
0,111.0,8,36.2910848,59.5651861,2.0,4.0,2.0,4650000000,41891891.0,1.0,106,1,1,1,0,0,0
0,103.0,1,36.3737765,59.47582,6.0,4.0,2.0,3800000000,36893203.0,12.0,29,1,1,0,0,0,0
0,101.0,1,36.3737765,59.47582,0.0,6.0,3.0,3080000000,30495049.0,12.0,29,1,1,1,0,0,0
0,120.0,13,36.30177,59.60844,0.0,1.0,2.0,2750000000,22916666.0,2.0,153,0,0,0,0,0,0
